,,100,,,101,,,102,,,103,,,104,,,105,,,106,,,107,,,108,,,109,,,110,,,111,,,112,,,113,,,114,,,115,,,116,,,117,,,118,,,119,,,120,,,121,,,122,,,123,,,124,,,125,,,126,,,127,,,128,,,129,,,130,,,131,,,132,,,133,,,134,,,135,,,136,,,137,,,138,,,139,,,140,,,141,,,142,,,143,,,144,,,145,,,146,,,147,,,148,,,149
config,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,PA1,PA2,PA3,
1,1834.7608833, 459.3499705, 100.19688024,1922.9375843, 458.63616442, 68.284952918,2434.9425071, 453.95896621, 25.555739044,2197.6634336, 607.90175467, 12.030806696,2277.0095823, 665.82278686, 15.161113315,2121.0862622, 608.75455813, 17.009626955,2462.073272, 500.9559123, 13.256970365,2272.8457599, 782.9764469, 10.220932305,2264.9149924, 536.55749215, 50.712593458,2472.4136402, 792.26678779, 23.080752819,2547.4939331, 751.05445911, 52.517501557,2734.6132418, 637.5438698, 54.613900295,2684.05264, 461.58086039, 59.457633427,2628.7550462, 788.35245987, 12.292040753,2606.5155438, 704.35711396, 43.513232689,3096.0147593, 598.81110144, 34.401751068,2906.5887985, 731.29660435, 20.240258139,2390.0695461, 703.90993488, 69.665569137,3207.7075616, 815.45828619, 18.924805431,3151.8975683, 584.94381187, 18.643701297,2844.2793521, 801.30535132, 41.501846351,3361.2528515, 797.57696754, 64.679713492,2932.141784, 782.70403079, 64.794236202,3140.6038337, 525.53623606, 153.53251838,3099.3627725, 414.08373302, 81.92824624,2988.8399781, 788.0093184, 45.476755077,3232.1668636, 606.52758446, 31.626333357,3570.5436426, 598.54324828, 24.111726381,3595.3611499, 812.5171898, 10.98642167,3507.8456547, 865.29599687, 78.901385824,3677.4050366, 877.01903342, 39.417844245,4005.1612378, 820.67137628, 35.2717784,3688.6811209, 648.01318913, 87.068019982,2733.6576251, 503.78169234, 203.47879076,3754.554068, 657.5260812, 134.62202245,3782.0084887, 722.4052762, 13.821175305,4115.0642467, 597.06476426, 34.128862507,3737.0905781, 925.94217359, 32.25644444,4007.4102352, 1258.081319, 21.840262695,3995.8366329, 742.4316423, 78.9514151,3358.3628146, 1179.3128148, 85.467633834,3660.4717199, 587.61888064, 167.68814203,4456.2239176, 725.03916295, 103.77590471,3703.4250494, 818.90716641, 123.6678265,4730.9377569, 770.06855844, 124.2796589,4189.4545545, 501.82981531, 226.27601862,3945.2019462, 605.50981891, 208.21749768,4942.171927, 738.05705887, 26.979438204,5068.6261345, 710.29600651, 16.337787071,4954.0100399, 645.39677511, 14.414931386
2,2099.6187732, 810.21607103, 17.780802632,2003.8771556, 453.2476814, 42.005114749,2142.794667, 345.96039466, 72.401623393,2077.544595, 481.91127514, 78.714235751,2140.0580118, 669.75795597, 11.944138755,2504.6440059, 591.39278992, 10.86940599,2273.9653156, 604.49978331, 11.714565962,2320.951805, 669.38846602, 44.648734508,2195.2137106, 802.07192458, 27.755548142,2685.0901694, 586.29092003, 48.534350443,2725.6503963, 500.23422211, 46.372557957,2456.7032275, 456.04237207, 102.16221398,2615.2588399, 339.74679958, 84.542821784,2442.8999085, 724.81237645, 53.836446144,2861.1660917, 639.54264421, 18.678993557,2923.1465419, 770.92328074, 19.75209794,2921.5007375, 604.70021877, 5.0338696459,2954.5796784, 780.71993071, 25.848547716,3249.1304911, 708.86012242, 25.45029496,2645.3987945, 797.62940707, 28.679336813,2811.1511323, 770.97457655, 65.317214017,3017.2088838, 708.25538358, 63.802533879,2900.5458612, 521.36940819, 97.665793521,2802.0251686, 453.35180787, 176.19403125,3102.1066403, 673.80850788, 28.432704923,2818.9539181, 402.32200729, 195.18625876,3301.4114616, 735.23790195, 21.504698189,3214.5181713, 1026.8879213, 43.653746853,3273.9549066, 1227.9414217, 95.507651717,3509.8553834, 698.94498599, 25.004717988,3465.7242191, 732.39526212, 61.678037943,3383.0759414, 767.39909072, 129.70403684,3448.5349718, 539.73001632, 147.47299458,3326.4663788, 864.35643441, 77.507178978,3495.7760832, 895.55293804, 103.65500998,3614.3022444, 1040.3888901, 37.083596264,3970.6633695, 949.64921278, 19.011048769,4093.7342845, 1134.2323723, 4.7017831065,4140.8834874, 967.96849578, 17.999620754,4234.2573583, 935.15131039, 85.159887354,4137.266978, 810.41883199, 43.248036526,4346.7718359, 786.1519267, 59.700543112,4160.6250567, 785.8877358, 105.10974587,3822.1168776, 872.05415381, 135.41913874,4472.552491, 746.27975621, 93.287436605,3982.1683479, 447.05997046, 327.06976039,4329.6327003, 723.87543564, 53.55442696,4572.0726668, 1365.4149965, 6.2189332605,4482.5999861, 1300.2614321, 95.704128346,4233.2049132, 1283.938237, 96.579958622
3,1887.2671183, 781.73633515, 28.255509027,1790.4210051, 668.29150128, 68.975307974,2181.8285907, 463.31088844, 69.838844825,2090.372388, 579.39120868, 44.100934498,2030.0328115, 831.3635289, 36.062987559,2110.1059912, 815.16956386, 21.217483241,2398.7147033, 724.39954971, 16.803540776,2066.3934491, 851.01538962, 53.136080983,2394.6590152, 520.80001356, 37.571577724,2312.3243245, 547.87962303, 108.18217371,2496.0480567, 613.94772739, 41.478322218,2728.5343632, 377.67952938, 99.942824569,2620.5607611, 496.76119926, 92.954073974,2723.3440762, 814.99595632, 18.632553332,2649.4269324, 520.93617945, 91.045543779,2676.5720895, 733.14452156, 26.697140949,2903.1630368, 807.98384658, 14.156091771,2868.791146, 987.85000598, 27.398847746,2428.4098901, 698.04772202, 79.646278345,3020.183424, 685.37947176, 92.789849394,3013.9181204, 730.97244652, 22.775295526,3244.8375816, 885.00281006, 58.475039303,3246.7873767, 611.21276764, 44.046310349,3248.9427083, 862.6943821, 119.08266221,3165.9028699, 815.5072199, 19.369096474,3260.0725186, 856.28217704, 80.8430516,3231.6594768, 949.1024538, 34.845455764,3284.507384, 883.54785615, 85.568200074,3210.4031813, 615.52219944, 37.338004151,3563.0895622, 847.04957173, 98.171444936,3565.3315418, 775.11903834, 33.426098968,3399.2642016, 837.32691717, 74.531902899,3523.6997701, 979.52537187, 70.729568518,2892.6391435, 821.19172044, 232.34670951,3925.8566262, 751.05833163, 41.682050553,4097.0774332, 523.00915895, 96.319071359,3173.2946255, 1150.908294, 163.06650308,3076.0102211, 1406.4281711, 33.890678872,3615.8219701, 970.73067707, 69.795679541,4190.9005545, 927.49299553, 43.054163365,4048.1839091, 1245.2004577, 50.389799747,4116.0968055, 843.94213783, 100.08379813,4325.2742965, 710.8626467, 98.136599369,4580.8794437, 628.75542241, 169.99057317,4013.6493219, 998.92537731, 104.0919303,4060.2527965, 913.00687614, 56.172430654,4159.2540569, 1041.8436475, 116.82884083,4325.2690288, 1225.8228984, 29.268769997,4338.2340024, 1254.76205, 40.55479325,4540.1355221, 1058.3994835, 57.166314767
4,1965.8090748, 497.74190729, 112.26963673,2167.1478405, 464.54929778, 87.493603527,2238.1497446, 722.33169393, 25.749646884,2220.010437, 603.86293494, 15.342591274,2374.7223394, 651.94083907, 7.7168445038,2454.6581642, 594.51809475, 47.516000363,2020.2595491, 861.26672276, 72.158769406,2528.0423631, 767.4996983, 29.330137846,2412.447717, 546.75612591, 48.513010696,2426.1703185, 678.13511412, 26.979287086,2554.8196657, 655.39675456, 45.475279324,2328.0164801, 489.9004982, 91.4845959,2515.0839558, 362.20751722, 117.742283,2284.0916149, 528.50428742, 99.995332996,2821.2468482, 696.99525118, 12.488177061,2894.4463702, 657.01424015, 16.702077588,2632.0721685, 1000.3793519, 44.973824903,2636.2129744, 928.06770417, 38.653640612,2750.4030174, 787.77419127, 57.027346092,2718.7976176, 750.37486689, 36.729604609,2824.8404845, 871.07805684, 48.796518404,3068.8382093, 691.25133313, 66.512147218,2521.8194726, 464.48024788, 275.65969925,2786.2317737, 867.16717482, 41.02277174,2779.9999867, 234.42226961, 178.34114272,3243.9671311, 941.82891755, 18.808599471,2923.5745834, 881.16245566, 165.80089465,3450.7139541, 649.95403533, 23.847274994,3301.7418262, 751.03657275, 80.245009794,3746.7676781, 564.44824116, 38.900275582,3544.2125546, 587.21398847, 70.726646154,3491.7386734, 1260.5384501, 46.183975935,3934.4658343, 411.87833041, 138.05643373,3760.7759487, 423.21117878, 157.34935162,3228.3675717, 1455.6589909, 10.138783235,3698.6814021, 587.28414414, 14.351450831,3655.6629009, 1355.1930386, 21.432771374,3660.2557241, 1005.0987019, 38.744559017,3962.3961134, 1054.4370574, 47.424573402,3641.2343583, 1073.7782902, 68.763064307,3834.744187, 887.7096644, 41.308855271,3994.4878935, 1166.635286, 37.534314701,4010.6237082, 877.8945162, 119.26824178,3980.1004196, 800.88604865, 104.30613018,4365.9573279, 1098.1151902, 24.395375613,4527.9052474, 614.63606247, 61.170086095,4459.6757093, 782.42153439, 37.208155768,4389.767821, 827.70949386, 54.948201358,4876.6899368, 757.2792855, 21.379894553,4552.7049955, 961.81752519, 121.73839084
5,1896.6845427, 708.14666386, 68.867984427,2102.4702666, 463.3755517, 49.225236448,2127.7403994, 600.76356173, 37.109366693,2440.7736398, 714.45477122, 3.4187352931,2193.9604743, 565.33204034, 24.14780023,2007.3524889, 759.22459315, 17.596125646,2288.3237902, 685.15169805, 24.49033187,2044.187279, 642.12074892, 29.884782508,2349.8497956, 632.09092995, 32.15935832,1910.8270574, 739.23202746, 66.125888178,2532.4040648, 526.44628016, 86.151974288,2663.9377599, 580.95311836, 100.43977973,2542.3436891, 451.27735538, 114.17214202,2947.9335134, 665.82278324, 31.272044997,2591.7895687, 483.21204924, 104.87897665,2813.9904561, 614.82718994, 79.410638771,2657.1626632, 743.17417563, 65.601959438,2543.1194538, 971.21388534, 76.434730085,2718.4308398, 730.89861909, 60.135167052,2938.5671688, 800.71890397, 41.56121761,2948.3752407, 738.89972215, 34.04820817,3171.8717069, 673.44021044, 48.482011208,3258.1426344, 609.04124715, 124.68902136,3025.1070918, 553.47364161, 107.13140555,3209.6106969, 614.14930785, 26.859571345,3318.6747776, 952.02464438, 15.764353992,3190.9793719, 1079.3284071, 39.863006376,2851.9130757, 1129.0878059, 44.251312248,3136.1215588, 894.64142398, 85.849697264,3087.6067227, 761.09466242, 103.7699324,3464.2609636, 1007.5668737, 45.359851538,3610.6690654, 556.69015928, 146.04589381,3140.1891769, 1512.2121657, 47.455886186,3565.5520961, 513.58357639, 104.236059,4005.1033533, 404.65419254, 43.313312937,3750.1744495, 1155.2281707, 14.320218729,3965.7257948, 954.17190352, 37.540468904,3698.4045952, 811.40682402, 15.120268385,3847.204347, 1122.3313319, 70.721128821,3947.6373325, 1349.4632595, 31.417028406,4362.199926, 1197.388339, 26.951973261,4082.2263748, 1178.672669, 48.126106211,3960.2336597, 952.4427339, 47.730955716,4110.1016897, 1093.4526378, 55.223461018,4093.062555, 1442.5855447, 30.327574527,4187.8578415, 1087.8180955, 59.506813909,4873.7492347, 925.32041058, 45.565515856,4193.1983316, 1149.0340263, 191.14464446,4839.8105376, 817.60793644, 23.314967948,4388.1139668, 1215.0850374, 24.528336699
6,2094.2235977, 695.88078935, 35.166097588,2097.694171, 635.45759272, 38.915504978,1762.1040912, 535.30479275, 103.08304436,2391.7097419, 469.04811643, 20.184362658,2450.0716323, 367.37900368, 27.555570243,2491.9227942, 433.26401226, 23.669476457,2236.9112141, 804.04947866, 11.455602366,2279.7777792, 593.48877309, 60.224712839,2503.2337617, 645.55393573, 17.255013507,2378.3354614, 684.9230481, 90.906757289,2656.115527, 765.77682668, 43.961804388,2354.9147428, 339.6179228, 83.758872572,2533.3943121, 692.71995372, 101.4339991,2683.5953401, 367.96105426, 112.98398382,2977.8978475, 618.93662776, 11.193124156,2729.941391, 724.10540512, 29.559312002,2877.9820786, 687.0013327, 24.617439831,2433.2510957, 776.06744704, 27.028170227,2933.5985278, 558.79660673, 37.96695464,2816.8345699, 943.41311095, 12.519430867,2627.6411841, 551.98634554, 111.91794773,2846.1119561, 566.78594951, 113.39235223,2991.4205101, 798.6809636, 72.844286946,2878.5092471, 969.96570495, 42.084359381,2983.5500156, 874.89919063, 43.287745458,2974.7298262, 957.77159377, 7.2079019306,3076.4680179, 963.66794423, 67.430068221,3266.6710506, 555.64779744, 11.218728184,3222.6229996, 1007.0925474, 42.055506812,3410.8539518, 916.92110316, 63.32854441,3588.2397139, 812.92685902, 38.819375615,2934.6790524, 1070.6089351, 159.18517339,3479.0129459, 987.00292552, 81.418686465,3720.4353498, 858.59188821, 159.28807635,3343.6177808, 491.83909299, 237.54237321,4012.7322465, 913.30466949, 19.090630735,3663.7621481, 1456.6652228, 31.14718366,3595.2048042, 1451.6038849, 44.940147121,3892.4243618, 1052.6707778, 21.674540314,4132.8859279, 1284.6373925, 30.694650065,3775.2061218, 663.31166242, 89.107884622,3861.8201053, 1086.2296931, 103.74573419,4197.0546822, 493.9461996, 98.753268796,4203.3636207, 763.71012127, 114.74620327,4118.757555, 574.99885047, 220.56170408,4090.5806279, 397.45987954, 220.83877494,4249.9966049, 1307.4715331, 120.37750551,3451.781231, 2232.0942878, 14.501334829,4321.5932668, 1083.7855625, 35.54967064,4525.8732019, 1153.008743, 68.36211282
7,1932.0651102, 796.88118194, 56.015975286,1980.876464, 321.32952829, 93.236224009,2175.3906547, 528.76417979, 57.347164046,2294.6118833, 477.9375939, 66.217408309,2610.4639027, 485.54037494, 16.484612524,2260.2858875, 748.01405193, 13.356432622,2428.9604285, 769.58006554, 20.761118128,2328.1795842, 675.0663866, 11.804375378,2673.7503221, 683.97224482, 70.243277516,2636.4465767, 602.36917873, 43.444161083,2798.3292071, 538.37593469, 111.28854426,2658.8201164, 728.79328276, 39.120883689,2331.2257495, 377.5736892, 237.12795709,2391.7235346, 306.47557831, 159.27119895,2858.352937, 585.19343779, 37.114613292,2800.2891558, 880.37638907, 20.794115064,2667.390794, 852.93864259, 30.770261881,2903.8456105, 601.97736654, 7.5123306073,2624.6099238, 774.16041026, 21.100334866,2754.1094246, 884.50941161, 36.697215884,3032.9849876, 738.79206232, 73.018214511,2999.9691671, 890.10026056, 90.036397703,3017.9295513, 907.8429568, 29.876749649,2913.3537808, 936.29068181, 61.049612629,3266.7922991, 404.82756368, 227.62124199,3386.5564281, 951.29628509, 12.334670932,3655.8465676, 726.02112856, 16.460486457,3531.9868195, 709.39811291, 23.637446979,3345.4457739, 869.69475397, 133.63104126,3598.4405758, 867.69656795, 60.580775725,3017.3516996, 626.44076477, 79.167964771,3335.136496, 617.34651057, 98.734662829,2852.6173206, 964.74953011, 210.53353995,3593.1080353, 479.56324687, 104.11885513,3880.4215195, 744.14125026, 54.084590009,3759.3240835, 904.62192665, 56.239808172,3812.419774, 1169.7253308, 64.767552767,2916.6233689, 1661.948032, 51.25649385,4423.2831171, 750.337395, 34.592540446,4577.5376086, 780.38913131, 36.977782379,4242.9670013, 936.04771034, 54.757557002,3890.2210344, 1139.4771293, 55.077178763,4201.0530881, 636.90320583, 235.41129172,4005.2634407, 763.42502354, 145.76919652,4461.9239259, 941.02318693, 74.627257405,4255.0986846, 972.23403319, 106.96219539,4180.0072472, 1757.3933678, 41.132808473,4414.9067401, 1049.8560562, 44.141186692,4245.5272649, 1426.9749995, 98.552338636,4545.0282446, 938.50390898, 24.211014954
8,2106.9564726, 597.39837854, 43.528408145,1991.2398158, 513.90162162, 108.51243811,2024.2803689, 563.42306179, 79.751582812,2285.3243101, 570.7846462, 25.434118397,2046.7816114, 465.13203841, 51.768413741,2267.3662001, 763.35813915, 14.338685882,2444.1558637, 642.68166858, 9.7179912641,2551.8871547, 672.91913957, 19.879525668,2435.8379518, 672.76081613, 35.012290572,2324.5343208, 529.21545876, 55.038859922,2502.2873465, 548.94128909, 62.874781489,2467.6380488, 592.12275406, 95.907352949,2812.7165851, 442.76441608, 83.302453322,2570.6382915, 698.42324567, 32.049116862,2591.1571586, 696.99014141, 78.625391354,2316.9343749, 839.78215226, 32.558610679,2824.1888108, 596.53046691, 12.796404388,2946.3170854, 727.72646115, 20.629721549,2814.5614806, 630.25187058, 35.878510245,2932.8505116, 568.8734406, 76.091555042,2819.6502825, 702.85629001, 133.84053853,3048.3987525, 616.13465986, 110.49121519,3034.5750601, 810.86988446, 23.430980629,3093.9266287, 537.47458375, 36.60062333,3601.698611, 508.85296988, 31.316473625,3300.6090094, 879.00369755, 27.978027359,3256.0222919, 703.9701649, 28.677472122,3370.1205061, 975.47257168, 14.401394924,3302.7737014, 1003.0346224, 35.467635293,2560.4138747, 1441.8710896, 44.904983758,3697.9258441, 711.36802448, 59.106839502,3183.0030528, 752.86832945, 160.98703415,3672.9499771, 619.80056595, 86.388626257,3864.1621936, 889.79845107, 46.34840126,3912.6538558, 532.08163365, 55.850763509,3311.3213233, 999.44701282, 17.749188907,3898.2361508, 653.53996184, 19.812056871,3929.6764417, 866.44299005, 28.560421033,4281.4233877, 817.15432765, 23.552945713,4212.3655424, 971.85013068, 28.241712801,4238.3973965, 1001.1075898, 61.717139197,3713.1236562, 723.06441332, 125.20159403,4174.5969732, 535.80145331, 51.246412451,4110.6971092, 552.19238304, 200.5896788,3480.622303, 1168.1141932, 124.04147597,4610.7043652, 839.20676385, 14.412647917,4449.2180622, 542.66416957, 44.692338993,3897.2997952, 1254.4013338, 164.06219,3903.9290331, 1792.5314533, 41.895682495,4511.3312249, 1118.3702456, 48.898867309
9,1969.7412766, 488.01556466, 73.101233874,2167.2897361, 377.4104388, 48.336318022,1842.730707, 472.05787278, 117.88567138,2039.1030423, 747.16013493, 29.505221496,2632.0890001, 554.38423621, 10.52067866,2489.9012213, 655.32272444, 14.587318034,2189.20965, 579.24038464, 17.69068742,2417.3296859, 506.21074416, 15.780885323,2376.6767877, 787.88858425, 5.1445031393,2501.4063054, 621.2098522, 49.738029643,2536.4434176, 739.82958339, 71.760479507,2735.7836455, 441.29785195, 66.181409148,2713.2531934, 468.55304075, 68.773039871,2696.394778, 527.4954868, 72.394969829,2631.1053713, 847.60764788, 19.155652353,2571.419161, 896.05436915, 28.992998768,2707.5739544, 710.87745827, 60.985521019,3073.4871932, 572.97524183, 16.661565781,2931.0328517, 1035.8264316, 17.539188671,2693.2793445, 892.09787037, 51.950276226,2941.112169, 696.16096283, 78.708589077,3326.8244711, 532.77384336, 22.391205646,3088.2666409, 566.57241608, 160.17386211,3069.4478997, 412.13604923, 33.174073988,3280.3862603, 906.5804954, 33.629140497,3137.1853379, 341.52019211, 204.84516325,3304.4111837, 843.68189317, 25.452250222,3487.6833024, 880.71127083, 8.2646831589,3476.2223532, 1081.0231974, 45.446875659,3128.4829967, 973.39868602, 120.73930225,3435.265653, 679.46594301, 106.08421784,3454.6050737, 918.91759825, 89.520808159,3731.9252123, 578.05996739, 116.52659555,3796.5126797, 861.04688943, 31.538274642,2743.7631825, 471.32611828, 353.71096594,3528.1481149, 775.40831526, 148.65163027,4274.3052325, 960.40058378, 13.921975236,3761.7881189, 1078.9076461, 53.590111123,3911.5570245, 985.28983424, 40.961339029,3746.5654106, 840.21042222, 60.53499373,4109.35077, 843.74284796, 119.72784609,3005.3167494, 1711.8527604, 142.52988705,3910.4150219, 1865.136132, 64.038576244,3904.7573027, 570.88072872, 214.38945833,4537.739816, 582.28800113, 39.436146637,4169.691256, 364.03488204, 235.66281443,4246.1058627, 1353.8705748, 14.703336642,4373.4609108, 931.3255062, 101.41787147,4129.0811656, 1063.0688646, 83.437187175,4270.252761, 1045.9204626, 55.544214488
10,2361.9445974, 665.64036528, 31.568242916,1950.5368508, 752.67342507, 90.111105923,2256.5470684, 672.80551885, 22.05573596,2422.930299, 464.57938023, 25.34744746,2341.3929274, 663.12406822, 34.575392957,2296.8790619, 611.66572177, 26.011986822,2536.641833, 660.16277901, 14.606161199,2578.3410875, 698.51189294, 6.1893255227,2360.9539034, 804.20148138, 40.48541681,2681.1752507, 650.47350825, 35.960751166,2346.2630861, 714.09822558, 36.388776549,2504.3643734, 635.78581935, 27.02874335,2518.2715933, 544.11223382, 83.713521361,2854.3974216, 471.66477879, 16.888685541,2832.6466947, 842.82417492, 60.132656784,2746.460129, 821.9149676, 19.277554867,2631.9000848, 602.3966809, 54.378216025,3196.4050522, 723.50338131, 47.200161749,2883.2446097, 953.58399521, 20.326255858,3322.1892546, 707.6782752, 49.310050941,2986.7006205, 745.25255982, 102.98916394,3042.1844724, 830.4013117, 27.65556933,2986.6089875, 463.34249203, 121.51356096,2764.7796097, 736.61593381, 94.347114455,2893.9931085, 936.07868877, 103.67004618,3169.6427252, 916.13505148, 44.831735454,3251.4643064, 1109.0828156, 14.029044273,2437.9772162, 1198.1399463, 205.07807084,3622.3691946, 771.75224545, 19.509193027,3513.4543273, 903.66786363, 50.290187558,3026.4241487, 1179.166371, 46.294734777,3217.9230607, 736.79182694, 72.477854537,3211.6436946, 679.51997926, 90.580919878,4115.7282008, 621.24419709, 74.231970148,3515.6349204, 599.78892255, 184.49492654,3481.2309721, 1130.2485776, 32.447575202,3174.3181673, 1732.9653213, 9.1190236261,3600.5400445, 1089.4608765, 24.038977901,3717.7361139, 828.34284247, 48.237872697,3509.255565, 1112.6631974, 138.25074911,4295.249934, 831.77574087, 59.446780749,4246.3120905, 1024.9281373, 74.755003954,3801.1135847, 598.84393221, 67.648059769,4697.4127958, 545.38525699, 157.45639365,3768.8968908, 591.34183581, 140.31365709,4025.1323807, 551.87931218, 56.448021481,4884.249883, 811.92979968, 12.33719141,4569.0647074, 701.7363203, 25.814864156,4640.852937, 1220.8607227, 72.457371638,4751.4077643, 1398.6386517, 19.655796378
