2.1454885762e+03,4.3730062639e+02,7.1206093968e+01
1.4790428281e+03,1.1162109395e+03,6.0610631110e+01
1.1946754361e+03,9.0363101563e+02,9.0381513787e+01
1.3866689088e+03,1.0952055053e+03,2.3843933019e+01
1.9118446617e+03,6.2334075714e+02,7.9246374707e+01
2.0559671529e+03,8.1550182565e+02,5.1223204620e+01
2.0061142458e+03,4.6297385936e+02,1.2107937108e+02
1.9095035092e+03,7.5310164755e+02,1.0218876330e+02
1.9703512678e+03,4.7704387215e+02,8.4093210834e+01
1.4203726680e+03,1.2735494591e+03,4.1902834136e+01
2.0182673615e+03,3.7438036459e+02,2.1877268153e+01
1.9467679207e+03,6.2322100483e+02,4.7803020342e+01
1.4594159551e+03,1.0397883003e+03,1.5212370972e+01
1.9849688997e+03,5.7962629885e+02,6.6289092443e+01
1.8735887115e+03,4.9283586977e+02,1.0918415298e+02
1.7088323090e+03,5.5943070364e+02,9.3733499839e+01
1.9103100500e+03,4.0831759668e+02,1.2554800415e+02
1.3844947725e+03,9.7136101390e+02,9.5809938932e+01
1.4105276773e+03,9.7727999173e+02,6.5284006230e+01
1.9262452892e+03,4.2720948376e+02,6.6041271034e+01
1.7420406131e+03,9.5162582999e+02,6.0864056813e+01
1.9701073859e+03,8.6167518594e+02,5.6761725952e+01
1.6188016189e+03,1.0089622284e+03,4.0415379016e+01
1.3871133359e+03,7.5275270455e+02,7.3588370087e+01
1.5816708404e+03,1.0006134218e+03,4.9825410240e+01
1.0544874446e+03,8.2232840003e+02,2.4784359814e+02
1.1301306116e+03,1.0481525395e+03,5.7663518119e+01
2.0388322695e+03,3.8843670014e+02,6.6200934519e+01
2.1197225847e+03,5.1199411900e+02,9.5144603603e+01
1.4458907944e+03,1.1915447352e+03,4.1455889237e+01
1.2532275153e+03,1.1195752381e+03,1.5125491491e+01
2.1451370067e+03,6.8358496081e+02,4.9927649692e+01
2.0471851822e+03,5.6300036737e+02,5.5833398578e+01
1.4069363748e+03,1.1026563228e+03,1.9806255106e+01
1.8547010624e+03,5.8922715530e+02,6.2647374755e+01
1.5405332030e+03,9.3417912813e+02,3.3422126249e+01
1.6587167391e+03,6.5515437837e+02,1.3002074325e+02
1.2276953090e+03,6.3873039409e+02,1.7239379440e+02
1.9181623951e+03,5.0851494022e+02,6.0816093773e+01
1.3508050623e+03,1.1771417718e+03,6.2950552778e+01
2.0442299079e+03,4.8111394321e+02,1.1638110078e+02
1.5620682108e+03,1.1986993027e+03,3.8106238545e+01
1.9877632724e+03,4.5936958316e+02,8.4625354560e+01
2.2879447596e+03,6.6100147544e+02,2.6906983766e+01
1.3838355445e+03,1.1426004650e+03,1.9960088030e+01
1.2937395572e+03,1.0071073724e+03,2.2230670351e+01
2.0547520016e+03,6.0819341784e+02,6.6738074490e+01
1.9314870530e+03,4.2194422281e+02,1.0054775256e+02
1.4755190622e+03,1.0952693783e+03,2.7279026512e+01
1.5586138367e+03,9.3250536798e+02,2.9927169419e+01
1.4931453352e+03,1.1320397956e+03,4.2666197661e+01
1.8717143404e+03,6.7735924077e+02,8.5345042446e+01
1.7143054097e+03,5.7411751142e+02,7.0797919132e+01
1.4313448476e+03,1.2803756781e+03,1.3365829256e+01
1.3089139725e+03,1.0825703807e+03,6.0971631698e+01
1.3504627033e+03,1.1151327740e+03,5.6808676875e+01
1.6949550179e+03,6.5687439703e+02,6.5216448232e+01
1.3920141591e+03,1.1401334947e+03,2.1578294723e+01
1.1660061621e+03,1.1236258561e+03,6.6082473211e+01
2.1885996638e+03,6.4935576943e+02,5.4241461024e+01
1.3985473756e+03,1.0529714299e+03,2.2770602642e+01
1.4807714574e+03,9.7348816359e+02,4.2544265566e+01
1.8701714272e+03,1.0301700618e+03,2.2220724753e+01
1.9015927697e+03,6.4695660526e+02,7.3275379994e+01
2.2554366728e+03,5.3367595655e+02,4.4732826175e+01
2.0109903230e+03,4.8128187902e+02,4.6174411358e+01
1.3221346030e+03,1.0218885640e+03,2.7191107058e+01
1.3852737693e+03,1.1779746094e+03,2.5700056510e+01
2.0363100237e+03,6.5482057905e+02,3.1189649883e+01
2.0072926089e+03,5.3581154189e+02,3.8192782804e+01
1.9898351099e+03,5.9693943231e+02,4.4290895400e+01
2.1720753598e+03,4.9072244112e+02,1.3977901356e+01
1.5252340512e+03,5.6753464588e+02,1.0239738423e+02
1.4139769327e+03,1.2324130201e+03,2.2130217152e+01
1.5214375151e+03,9.7812055644e+02,3.0414693872e+01
1.4491502746e+03,1.0631452777e+03,4.8260859210e+01
1.9339182753e+03,5.6252454104e+02,9.0271924514e+01
1.8347608833e+03,4.5934997050e+02,1.0019688024e+02
1.5173078807e+03,7.6289375514e+02,8.9232424655e+01
1.4413978177e+03,9.5778034209e+02,6.4433509062e+01
1.5586663338e+03,1.0125050393e+03,3.4577720070e+01
1.8720830031e+03,5.6895755840e+02,9.7497655231e+01
1.5084601452e+03,7.3788943602e+02,5.7290866104e+01
1.9177063208e+03,6.2685093479e+02,3.8614500915e+01
1.1145009922e+03,1.0030344878e+03,1.6449137283e+02
1.4521872519e+03,7.5813639883e+02,1.6590050668e+02
1.7638132764e+03,5.9771413054e+02,6.5317967969e+01
1.5802510210e+03,9.6067701624e+02,5.0001154760e+01
1.9279618185e+03,7.6093694444e+02,2.9152234089e+01
1.4822602802e+03,8.9269526881e+02,2.5524492742e+01
1.9016703366e+03,6.4937335640e+02,7.6156842726e+01
2.1215812557e+03,5.2797421211e+02,1.1217138084e+02
1.3126960837e+03,8.8774064467e+02,1.7123004420e+02
1.4150771450e+03,1.0576834186e+03,7.6593430842e+01
1.4766214317e+03,9.6142869857e+02,4.4114774001e+01
1.4578442545e+03,9.9978284112e+02,2.4319022243e+01
1.8991149294e+03,6.3863207483e+02,3.4121450355e+01
1.5155499231e+03,1.1186148754e+03,1.4900836436e+01
1.9433356956e+03,8.1431747526e+02,5.3978056623e+01
1.5656047699e+03,6.3471571177e+02,9.5420424571e+01
2.1469425064e+03,6.4463700460e+02,3.7988407932e+01
1.9792419862e+03,7.5473638189e+02,4.9126490861e+01
1.8585228406e+03,5.2620454962e+02,9.1910502948e+01
1.3934136465e+03,1.1367209113e+03,6.5163731913e+01
1.7660411508e+03,8.6264353202e+02,4.0136572149e+01
1.1842682488e+03,1.0850196616e+03,4.3504811421e+01
1.3054078351e+03,8.4579737796e+02,8.2562646281e+01
1.3679777557e+03,8.5440922917e+02,8.0558152100e+01
1.9697412766e+03,4.8801556466e+02,7.3101233874e+01
1.4657776204e+03,1.0188264689e+03,2.2325786468e+01
1.9901305455e+03,5.7987496754e+02,2.7955625884e+01
1.8384951754e+03,5.4092964526e+02,9.7107142891e+01
1.4859774671e+03,1.0247935805e+03,2.8199035405e+01
1.8342598891e+03,8.0589663887e+02,7.6890353820e+01
1.4198828607e+03,9.9900283030e+02,5.3936684543e+01
1.7107843564e+03,6.6560756418e+02,3.2444197074e+01
2.1573035336e+03,3.7453761079e+02,7.1794883293e+01
1.4764827429e+03,1.1275741302e+03,4.9485321326e+01
1.8306391253e+03,8.0497896050e+02,7.0706233051e+01
1.4901933995e+03,1.3429944626e+03,2.9190788579e+01
1.2529071041e+03,1.0397267380e+03,3.5120897697e+01
1.9016108390e+03,4.8572607599e+02,8.2375573573e+01
1.4651079012e+03,1.2767363727e+03,1.5885622754e+01
