1.9229375843e+03,4.5863616442e+02,6.8284952918e+01
2.0038771556e+03,4.5324768140e+02,4.2005114749e+01
1.7904210051e+03,6.6829150128e+02,6.8975307974e+01
2.1671478405e+03,4.6454929778e+02,8.7493603527e+01
2.1024702666e+03,4.6337555170e+02,4.9225236448e+01
2.0976941710e+03,6.3545759272e+02,3.8915504978e+01
1.9808764640e+03,3.2132952829e+02,9.3236224009e+01
1.9912398158e+03,5.1390162162e+02,1.0851243811e+02
2.1672897361e+03,3.7741043880e+02,4.8336318022e+01
1.9505368508e+03,7.5267342507e+02,9.0111105923e+01
2.2553261593e+03,5.5710047853e+02,1.0944280416e+02
1.8832877142e+03,3.9810422366e+02,9.3651999111e+01
2.4325520046e+03,4.7167651359e+02,6.2231417291e+01
1.7239455577e+03,6.8987742884e+02,8.0704682219e+01
2.0756171400e+03,4.4090558802e+02,8.4632735268e+01
1.8062254049e+03,4.8074689401e+02,1.2907502881e+02
1.8929091593e+03,6.9412390267e+02,1.9663471309e+01
1.7521347563e+03,3.3175158888e+02,1.6235632930e+02
1.8333144295e+03,6.0976563210e+02,5.6752462121e+01
2.0405891861e+03,4.4888914319e+02,8.0704226788e+01
1.8274990747e+03,6.5221044573e+02,7.2548709380e+01
2.0591854816e+03,5.8711458709e+02,7.1937799601e+01
2.1128287825e+03,6.7280159379e+02,9.6316289964e+01
2.0165107848e+03,5.5474486909e+02,5.7947876823e+01
2.0596302188e+03,7.7395698936e+02,6.0189730344e+01
2.0564500666e+03,5.1422989457e+02,1.6255118789e+01
1.9125427964e+03,4.9730685170e+02,5.6523376211e+01
1.8970086100e+03,6.1553204495e+02,8.1989455220e+01
2.2214356819e+03,5.1115547361e+02,1.1676482233e+02
1.9331421113e+03,5.2478368140e+02,8.5121014516e+01
2.0452741388e+03,4.4777309057e+02,8.8451583819e+01
2.0903922404e+03,4.5170574389e+02,8.5828110553e+01
1.8817154101e+03,6.7586968677e+02,5.6547663086e+01
2.0842897035e+03,7.3408189965e+02,5.5043785222e+01
1.9185950573e+03,4.8631196090e+02,6.3948303754e+01
1.6806059529e+03,4.1497809546e+02,1.0059491365e+02
2.0145269931e+03,6.8799776746e+02,1.6185515963e+01
1.9866952464e+03,2.9818104308e+02,1.8469132750e+02
1.8669825670e+03,5.2718836955e+02,1.6462587998e+02
2.0234131984e+03,8.6017099313e+02,3.1708569448e+01
2.1071521214e+03,2.7931652704e+02,1.0979538332e+02
1.8292401098e+03,5.0496916868e+02,1.1260451685e+02
1.9713660830e+03,4.3327933203e+02,9.9370508850e+01
2.3409258551e+03,4.3738800540e+02,8.8795748908e+01
2.0553621793e+03,3.1319802517e+02,1.1222645525e+02
2.1835565754e+03,6.5721808671e+02,5.5602370257e+01
