105,3,532949,963,23, 30, 52
105,3,209783,211011,32, 33, 40
105,3,825343,196003,23, 41, 41
105,3,290453,196003,23, 41, 41
105,3,885862,16042,31, 33, 41
105,3,629082,176085,31, 32, 42
105,3,747909,191087,23, 40, 42
105,3,508434,131047,23, 41, 41
105,3,247759,116015,23, 40, 42
105,3,948940,116023,31, 32, 42
105,3,143063,86075,24, 40, 41
105,3,936178,11086,22, 41, 42
105,3,139015,86075,24, 40, 41
105,3,80721,86075,24, 40, 41
105,3,868303,86075,24, 40, 41
105,3,936178,141085,22, 41, 42
105,3,858038,136144,31, 33, 41
105,3,197373,1164,32, 32, 41
105,3,321584,211187,22, 41, 42
105,3,499082,76139,23, 41, 41
105,3,641743,201150,30, 33, 42
105,3,223145,141118,23, 32, 50
105,3,99651,101128,23, 41, 41
105,3,697605,161227,24, 40, 41
105,3,582100,221182,23, 41, 41
105,3,697472,171235,32, 32, 41
105,3,797053,146217,24, 39, 42
105,3,948071,1279,31, 32, 42
105,3,381074,11262,31, 32, 42
105,3,276249,161303,22, 40, 43
105,3,644135,16344,22, 41, 42
105,3,440706,101282,23, 41, 41
105,3,54758,1378,22, 41, 42
105,3,834871,136407,32, 32, 41
105,3,509670,176457,22, 41, 42
105,3,293462,236470,23, 41, 41
105,3,158681,46406,32, 32, 41
105,3,121926,56488,31, 32, 42
105,3,406061,21538,22, 41, 42
105,3,634596,51509,23, 40, 42
105,3,840349,106535,14, 40, 51
105,3,498596,31551,31, 31, 43
105,3,576629,106602,32, 32, 41
105,3,515306,21659,32, 32, 41
105,3,77962,131643,23, 41, 41
105,3,762587,46564,24, 40, 41
105,3,558149,131643,23, 41, 41
105,3,527492,46564,24, 40, 41
105,3,550235,171593,23, 40, 42
105,3,749816,226691,23, 30, 52
105,3,888114,126637,23, 41, 41
105,3,871178,1637,23, 40, 42
105,3,164994,151681,31, 33, 41
105,3,924901,166642,31, 32, 42
105,3,355877,81606,21, 42, 42
105,3,725358,206687,14, 39, 52
105,3,648139,156734,31, 32, 42
105,3,168058,71658,23, 40, 42
105,3,233166,131784,22, 41, 42
105,3,402908,166783,31, 33, 41
105,3,204799,106823,23, 41, 41
105,3,14916,211840,31, 33, 41
105,3,334448,156860,24, 40, 41
105,3,597813,171833,31, 32, 42
105,3,862894,171833,31, 32, 42
105,3,917702,46817,23, 41, 41
105,3,807320,211889,23, 41, 41
105,3,151783,76870,23, 41, 41
105,3,339654,6814,31, 33, 41
105,3,2977,191984,31, 32, 42
105,3,583523,231891,31, 32, 42
105,3,377039,61838,31, 32, 42
105,3,28055,46896,23, 40, 42
105,3,58789,136957,23, 40, 42
105,3,575380,196999,22, 41, 42
105,3,73210,46986,31, 32, 42
105,3,336084,237158,24, 40, 41
105,3,788338,237158,22, 41, 42
105,3,865507,192168,22, 41, 42
105,3,818746,72025,23, 30, 52
105,3,239609,72025,30, 33, 42
105,3,587378,222064,31, 33, 41
105,3,624342,72033,32, 32, 41
105,3,426176,22168,32, 32, 41
105,3,50479,72046,22, 41, 42
105,3,273682,167151,23, 41, 41
105,3,575778,32074,31, 32, 42
105,3,250717,22200,24, 40, 41
105,3,38198,152200,30, 32, 43
105,3,152200,212220,31, 32, 42
105,3,783994,197150,23, 41, 41
105,3,899194,67093,22, 41, 42
105,3,674505,57197,23, 30, 52
105,3,215166,197170,31, 32, 42
105,3,58789,117128,23, 40, 42
105,3,396608,162229,32, 32, 41
105,3,159836,162229,32, 32, 41
105,3,866280,87079,32, 32, 41
105,3,709318,87079,32, 32, 41
105,3,73210,182263,32, 32, 41
105,3,420317,237301,23, 41, 41
105,3,948814,182269,23, 41, 41
105,3,629082,102116,32, 32, 41
105,3,317765,82182,23, 41, 41
105,3,604378,72166,23, 40, 42
105,3,987358,157317,31, 33, 41
105,3,515306,37310,32, 32, 41
105,3,583523,192376,31, 32, 42
105,3,455048,102188,22, 41, 42
105,3,217944,137304,22, 41, 42
105,3,372413,147310,31, 33, 41
105,3,647948,82284,31, 34, 40
105,3,681232,172336,31, 33, 41
105,3,814014,182409,31, 32, 42
105,3,607387,177482,31, 32, 42
105,3,959056,237446,23, 40, 42
105,3,870687,127348,23, 41, 41
105,3,583523,72308,31, 32, 42
105,3,713036,192498,31, 33, 41
105,3,581971,182475,23, 41, 41
105,3,713036,232444,31, 33, 41
105,3,987358,142388,31, 33, 41
105,3,583523,42381,31, 32, 42
105,3,697472,102355,32, 32, 41
105,3,123264,62355,30, 33, 42
105,3,217991,172471,30, 33, 42
105,3,157917,217468,31, 32, 42
105,3,224451,42403,30, 33, 42
105,3,442453,132531,22, 41, 42
105,3,395839,132531,23, 41, 41
105,3,583523,2497,31, 32, 42
105,3,867948,117462,30, 32, 43
105,3,186012,157558,31, 32, 42
105,3,472046,67456,31, 33, 41
105,3,363606,12667,23, 40, 42
105,3,474502,217577,31, 33, 41
105,3,388044,27548,23, 41, 41
105,3,930944,42512,24, 40, 41
105,3,217991,122666,30, 33, 42
105,3,939931,7528,23, 41, 41
105,3,122864,22735,24, 30, 51
105,3,844054,72600,23, 41, 41
105,3,829557,107678,23, 41, 41
105,3,774736,182747,23, 41, 41
105,3,744209,87533,23, 40, 42
105,3,141865,182761,22, 41, 42
105,3,210115,87594,24, 30, 51
105,3,38547,137747,23, 40, 42
105,3,223609,137747,23, 41, 41
105,3,635418,172760,23, 41, 41
105,3,529040,172760,23, 41, 41
105,3,457493,232806,23, 41, 41
105,3,182043,232806,23, 40, 42
105,3,317559,77798,24, 40, 41
105,3,812032,132831,31, 32, 42
105,3,339654,182897,31, 33, 41
105,3,222627,147837,23, 41, 41
105,3,56900,117821,23, 40, 42
105,3,717323,7789,31, 32, 42
105,3,861442,32817,30, 33, 42
105,3,14021,172912,32, 32, 41
105,3,515306,72828,31, 32, 42
105,3,735657,23003,31, 33, 41
105,3,224846,2939,29, 33, 43
105,3,408239,42872,24, 40, 41
105,3,344524,7907,31, 31, 43
105,3,353535,102916,24, 40, 41
105,3,581968,23104,24, 40, 41
105,3,364377,77995,31, 33, 41
105,3,22872,53018,31, 33, 41
105,3,400017,38064,31, 33, 41
105,3,317559,23157,24, 40, 41
105,3,697472,38076,32, 32, 41
105,3,440304,28055,23, 40, 42
105,3,154460,28055,23, 39, 43
105,3,832955,28055,23, 41, 41
105,3,855826,13277,23, 41, 41
105,3,205062,18160,31, 32, 42
105,3,665381,58168,30, 33, 42
105,3,742247,198145,31, 32, 42
105,3,248694,143081,24, 40, 41
105,3,137747,108142,23, 40, 42
105,3,592097,208211,22, 41, 42
105,3,987358,73082,31, 33, 41
105,3,377039,38198,31, 32, 42
105,3,345045,38207,23, 40, 42
105,3,578243,238376,30, 33, 42
105,3,217991,88073,30, 33, 42
105,3,822027,48176,31, 33, 41
105,3,829183,53205,31, 31, 43
105,3,736318,223282,23, 40, 42
105,3,669440,108289,23, 30, 52
105,3,215166,53260,31, 32, 42
105,3,336562,128275,23, 40, 42
105,3,602116,28316,32, 32, 41
105,3,668858,28316,32, 32, 41
105,3,245935,28316,32, 32, 41
105,3,159237,28316,32, 32, 41
105,3,864987,28316,31, 32, 42
105,3,662207,28316,32, 32, 41
105,3,364829,28316,32, 32, 41
105,3,642242,28316,31, 32, 42
105,3,269421,238533,22, 41, 42
105,3,882665,113309,31, 33, 41
105,3,928676,218469,23, 41, 41
105,3,989481,23602,32, 32, 41
105,3,575380,143410,22, 41, 42
105,3,44410,58550,21, 42, 42
105,3,372413,18522,23, 41, 41
105,3,364377,143428,31, 33, 41
105,3,791173,138536,31, 32, 42
105,3,246138,128495,31, 33, 41
105,3,697472,193655,32, 32, 41
105,3,604378,68487,23, 41, 41
105,3,367303,128528,24, 39, 42
105,3,972219,113500,31, 32, 42
105,3,87079,178793,32, 32, 41
105,3,367545,98532,31, 32, 42
105,3,217163,193729,23, 41, 41
105,3,585741,193729,23, 41, 41
105,3,981779,23734,24, 40, 41
105,3,803175,113550,23, 41, 41
105,3,650769,158704,32, 32, 41
105,3,275275,228853,24, 40, 41
105,3,267625,93617,23, 41, 41
105,3,334833,93617,31, 33, 41
105,3,744048,158733,23, 41, 41
105,3,125741,158733,23, 41, 41
105,3,572459,228891,31, 32, 42
105,3,996294,63536,23, 41, 41
105,3,756442,63536,23, 41, 41
105,3,6310,128692,32, 32, 41
105,3,993096,138803,23, 41, 41
105,3,20110,178976,23, 40, 42
105,3,105538,33729,32, 32, 41
105,3,821149,158905,24, 40, 41
105,3,552122,158918,23, 41, 41
105,3,172474,163957,23, 40, 42
105,3,476604,14051,32, 32, 41
105,3,307016,98831,23, 41, 41
105,3,377046,239086,32, 32, 41
105,3,345762,33873,32, 32, 41
105,3,453122,33873,32, 32, 41
105,3,405951,33873,31, 32, 42
105,3,597546,33873,32, 32, 41
105,3,735657,148992,31, 33, 41
105,3,905417,223984,32, 33, 40
105,3,700402,14142,30, 33, 42
105,3,599560,164088,22, 41, 42
105,3,774736,188997,23, 41, 41
105,3,75484,139015,23, 41, 41
105,3,867948,88867,30, 33, 42
105,3,689496,83970,23, 40, 42
105,3,322159,204224,23, 41, 41
105,3,476604,79018,32, 32, 41
105,3,487365,14306,23, 39, 43
105,3,956418,9168,32, 32, 41
105,3,749967,159214,31, 32, 42
105,3,512428,159214,31, 32, 42
105,3,971932,159214,31, 32, 42
105,3,826766,169263,24, 40, 41
105,3,251550,119132,31, 32, 42
105,3,213232,164322,23, 41, 41
105,3,33508,199266,24, 40, 41
105,3,627748,99134,30, 33, 42
105,3,924268,84147,32, 32, 41
105,3,743022,79151,31, 33, 41
105,3,783719,44142,23, 41, 41
105,3,290572,124348,22, 41, 42
105,3,399762,114157,23, 41, 41
105,3,903416,184411,31, 32, 42
105,3,372375,134324,30, 32, 43
105,3,922182,224332,30, 34, 41
105,3,748069,74209,31, 32, 42
105,3,46817,214510,23, 41, 41
105,3,444126,149389,32, 32, 41
105,3,118303,9363,24, 40, 41
105,3,75440,214553,23, 41, 41
105,3,72025,129337,30, 34, 41
105,3,583523,139380,31, 32, 42
105,3,692334,74302,23, 41, 41
105,3,108592,179566,32, 32, 41
105,3,68261,114278,23, 41, 41
105,3,534065,34375,21, 37, 47
105,3,876191,179666,22, 41, 42
105,3,515306,14731,32, 32, 41
105,3,597813,69432,31, 32, 42
105,3,586487,44410,21, 42, 42
105,3,336249,199624,24, 40, 41
105,3,828166,159630,22, 41, 42
105,3,317559,104520,24, 40, 41
105,3,181709,94513,32, 33, 40
105,3,601080,104537,31, 33, 41
105,3,214713,104537,32, 33, 40
105,3,890199,189615,30, 33, 42
105,3,18633,169742,31, 32, 42
105,3,587378,89511,31, 33, 41
105,3,583523,174735,31, 32, 42
105,3,599560,44586,22, 41, 42
105,3,228904,204854,30, 33, 42
105,3,897209,44622,24, 39, 42
105,3,369619,79650,32, 33, 40
105,3,164798,9787,23, 30, 52
105,3,498596,114666,31, 32, 42
105,3,870814,84689,31, 32, 42
105,3,202020,64603,23, 40, 42
105,3,372413,214980,23, 41, 41
105,3,656918,54750,23, 40, 42
105,3,308705,54754,30, 33, 42
105,3,281122,255012,30, 34, 41
105,3,897991,255012,30, 34, 41
105,3,101153,164953,22, 41, 42
105,3,253560,139851,24, 40, 41
105,3,833657,129816,32, 32, 41
105,3,109808,164992,32, 33, 40
105,3,719965,245130,32, 32, 41
105,3,911144,39901,30, 33, 42
105,3,828904,79775,31, 33, 41
105,3,977596,104814,31, 32, 42
105,3,611427,109941,23, 31, 51
105,3,525837,109941,31, 33, 41
105,3,571106,320006,23, 30, 52
105,3,12515,149984,31, 32, 42
105,3,65228,295070,23, 30, 52
105,3,977723,295070,23, 30, 52
105,3,351795,250233,30, 33, 42
105,3,659064,84887,31, 33, 41
105,3,735657,320066,31, 32, 42
105,3,410958,104915,23, 41, 41
105,3,476604,74907,32, 32, 41
105,3,597813,104936,32, 32, 41
105,3,364377,34964,31, 33, 41
105,3,552122,405004,23, 41, 41
105,3,264713,405004,23, 41, 41
105,3,970684,305126,22, 41, 42
105,3,166218,265277,22, 41, 42
105,3,464705,285280,23, 40, 42
105,3,56172,285280,23, 40, 42
105,3,735657,305221,31, 32, 42
105,3,68935,460035,22, 41, 42
105,3,104500,315260,22, 41, 42
105,3,843190,270438,32, 32, 41
105,3,914627,270438,31, 33, 41
105,3,360271,270438,31, 33, 41
105,3,854880,350322,23, 41, 41
105,3,335862,405246,23, 32, 50
105,3,251550,465114,31, 32, 42
105,3,471810,280464,23, 41, 41
105,3,743022,455193,31, 34, 40
105,3,315570,265514,23, 41, 41
105,3,903416,375356,31, 32, 42
105,3,505112,240655,31, 33, 41
105,3,641155,290502,23, 41, 41
105,3,956418,270568,32, 32, 41
105,3,141940,275561,24, 40, 41
105,3,308705,350464,30, 33, 42
105,3,678473,300488,23, 41, 41
105,3,924268,340485,31, 32, 42
105,3,321860,345502,23, 41, 41
105,3,96841,425381,31, 32, 42
105,3,625934,360506,22, 41, 42
105,3,406056,400425,23, 41, 41
105,3,822064,410438,22, 41, 42
105,3,532949,355518,23, 41, 41
105,3,807320,300594,23, 41, 41
105,3,945060,355522,31, 33, 41
105,3,372413,475310,23, 41, 41
105,3,689119,290644,23, 41, 41
105,3,938913,290644,23, 40, 42
105,3,256189,290644,23, 41, 41
105,3,86075,290644,24, 40, 41
105,3,840444,445410,22, 41, 42
105,3,217991,395508,30, 33, 42
105,3,969477,295688,32, 32, 41
105,3,188709,260728,32, 32, 41
105,3,648596,325618,31, 33, 41
105,3,783719,425491,23, 41, 41
105,3,936178,315658,22, 41, 42
105,3,800569,325666,31, 32, 42
105,3,781342,455479,31, 33, 41
105,3,785860,305642,24, 40, 41
105,3,105538,445509,32, 32, 41
105,3,329120,400574,23, 41, 41
105,3,643296,360678,31, 32, 42
105,3,942798,430561,23, 40, 42
105,3,707206,430561,23, 40, 42
105,3,676617,465490,23, 41, 41
105,3,320976,330719,24, 40, 41
105,3,196003,425601,23, 41, 41
105,3,416279,265888,32, 32, 41
105,3,735657,280850,31, 32, 42
105,3,66821,315836,23, 41, 41
105,3,217991,325796,30, 33, 42
105,3,169377,335862,23, 41, 41
105,3,837016,335862,23, 41, 41
105,3,536705,475558,31, 33, 41
105,3,15795,455637,23, 40, 42
105,3,324161,270945,23, 41, 41
105,3,104500,420697,23, 41, 41
105,3,64159,440706,23, 40, 42
105,3,241215,440706,23, 41, 41
105,3,220449,440706,23, 41, 41
105,3,803142,270989,23, 40, 42
105,3,211011,450731,32, 32, 41
105,3,241,450732,23, 41, 41
105,3,959056,385801,23, 40, 42
105,3,341474,410833,22, 41, 42
105,3,22872,266064,31, 33, 41
105,3,319078,395839,23, 41, 41
105,3,14916,325928,31, 33, 41
105,3,409782,350976,31, 32, 42
105,3,735657,420798,31, 32, 42
105,3,735657,395854,31, 32, 42
105,3,48364,395860,32, 32, 41
105,3,160811,445759,22, 41, 42
105,3,58789,390924,23, 40, 42
105,3,993780,445778,23, 40, 42
105,3,416539,410920,23, 41, 41
105,3,233549,371022,32, 32, 41
105,3,251550,296157,31, 32, 42
105,3,721159,311113,31, 32, 42
105,3,364377,381047,31, 33, 41
105,3,583523,246340,31, 32, 42
105,3,339654,261199,31, 33, 41
105,3,611449,341113,31, 33, 41
105,3,676190,301171,31, 32, 42
105,3,282936,475860,22, 41, 42
105,3,768514,406057,32, 32, 41
105,3,141940,441004,24, 40, 41
105,3,187679,441034,32, 33, 40
105,3,946001,246469,32, 33, 40
105,3,428950,271329,23, 41, 41
105,3,56900,471045,23, 40, 42
105,3,421851,256455,23, 40, 42
105,3,30096,451071,31, 33, 41
105,3,537210,246544,23, 41, 41
105,3,225470,246544,22, 41, 42
105,3,726323,436128,22, 41, 42
105,3,166218,256492,22, 41, 42
105,3,11247,251576,32, 32, 41
105,3,783719,441181,23, 41, 41
105,3,233549,456139,32, 32, 41
105,3,699550,261458,32, 32, 41
105,3,625743,411237,23, 41, 41
105,3,577107,411237,23, 41, 41
105,3,583523,291409,31, 31, 43
105,3,675653,356343,23, 41, 41
105,3,127090,416279,31, 32, 42
105,3,689119,291456,23, 41, 41
105,3,930944,401305,23, 41, 41
105,3,742887,401305,23, 40, 42
105,3,680205,321457,31, 32, 42
105,3,920535,326428,30, 33, 42
105,3,901251,321470,32, 32, 41
105,3,378492,256613,24, 40, 41
105,3,351207,476155,31, 33, 41
105,3,202293,476155,31, 32, 42
105,3,33406,476155,31, 32, 42
105,3,414754,476155,31, 32, 42
105,3,673367,341487,22, 31, 52
105,3,941998,476155,31, 33, 41
105,3,869120,476155,31, 32, 42
105,3,212491,476155,31, 32, 42
105,3,780690,476155,31, 33, 41
105,3,935516,476155,31, 32, 42
105,3,479481,476155,31, 32, 42
105,3,147300,476155,31, 32, 42
105,3,105538,286696,32, 32, 41
105,3,831587,286696,31, 33, 41
105,3,372413,356487,23, 41, 41
105,3,165146,366540,31, 32, 42
105,3,414127,386470,24, 40, 41
105,3,372413,466370,23, 41, 41
105,3,79816,261715,25, 39, 41
105,3,604210,446409,32, 32, 41
105,3,931917,381619,31, 32, 42
105,3,390040,466398,23, 41, 41
105,3,470878,466407,24, 40, 41
105,3,634596,291687,23, 40, 42
105,3,112565,336723,22, 41, 42
105,3,689496,246940,24, 40, 41
105,3,876191,281794,22, 41, 42
105,3,148970,476375,32, 33, 40
105,3,777908,321707,32, 33, 40
105,3,955444,311796,30, 33, 42
105,3,494722,266854,22, 41, 42
105,3,339654,252048,31, 33, 41
105,3,611449,286897,31, 33, 41
105,3,689119,286901,23, 41, 41
105,3,86075,286901,24, 40, 41
105,3,20110,436620,23, 40, 42
105,3,476155,306723,31, 32, 42
105,3,867948,276924,30, 33, 42
105,3,249521,416625,14, 40, 51
105,3,449147,476488,23, 41, 41
105,3,588777,306798,23, 41, 41
105,3,604827,321860,23, 41, 41
105,3,661998,471709,32, 32, 41
105,3,455603,356802,31, 33, 41
105,3,801711,291917,31, 32, 42
105,3,654609,336958,24, 40, 41
105,3,833280,396833,30, 32, 43
105,3,16357,396833,30, 32, 43
105,3,686902,396833,32, 32, 41
105,3,188576,396833,32, 33, 40
105,3,176039,396833,32, 32, 41
105,3,917077,396833,32, 32, 41
105,3,296350,396833,32, 32, 41
105,3,14916,291960,31, 33, 41
105,3,697472,471750,32, 32, 41
105,3,125275,341951,23, 40, 42
105,3,166218,441760,22, 41, 42
105,3,659064,282087,31, 32, 42
105,3,410034,471810,23, 30, 52
105,3,515761,416832,22, 41, 42
105,3,566956,421851,23, 41, 41
105,3,558189,466785,31, 32, 42
105,3,948940,312102,31, 32, 42
105,3,735657,416853,31, 32, 42
105,3,108449,426914,23, 40, 42
105,3,930378,421891,23, 41, 41
105,3,750587,377046,31, 32, 42
105,3,676065,307016,23, 40, 42
105,3,869763,416906,24, 40, 41
105,3,338073,267250,32, 32, 41
105,3,697472,357022,32, 32, 41
105,3,577110,292168,31, 33, 41
105,3,20110,412002,24, 40, 41
105,3,349489,327181,23, 41, 41
105,3,5723,427063,30, 33, 42
105,3,456923,392042,31, 32, 42
105,3,180377,297280,23, 40, 42
105,3,948999,317296,31, 32, 42
105,3,317559,242516,23, 40, 42
105,3,819067,352316,22, 41, 42
105,3,500486,412097,23, 41, 41
105,3,944333,392108,31, 32, 42
105,3,946001,337318,32, 33, 40
105,3,100260,392130,23, 41, 41
105,3,845117,392130,23, 41, 41
105,3,583523,352397,31, 32, 42
105,3,753117,367289,22, 40, 43
105,3,372375,372349,31, 32, 42
105,3,353730,292419,22, 41, 42
105,3,634596,462219,23, 40, 42
105,3,372413,337422,23, 41, 41
105,3,363722,467121,32, 32, 41
105,3,28316,467128,32, 32, 41
105,3,481528,312502,25, 39, 41
105,3,536919,457232,31, 33, 41
105,3,666344,407333,31, 32, 42
105,3,923417,272474,23, 41, 41
105,3,601313,272474,23, 41, 41
105,3,172682,402316,23, 40, 42
105,3,814014,352572,32, 32, 41
105,3,32714,477140,31, 32, 42
105,3,644135,297593,21, 42, 42
105,3,982339,307434,23, 41, 41
105,3,713036,372489,31, 33, 41
105,3,584034,267666,32, 32, 41
105,3,735657,397412,31, 32, 42
105,3,22872,332539,31, 33, 41
105,3,195731,427398,31, 32, 42
105,3,80419,427398,31, 33, 41
105,3,924268,267676,31, 32, 42
105,3,362558,277697,24, 30, 51
105,3,743836,357428,31, 31, 43
105,3,634596,267705,23, 40, 42
105,3,395860,242902,32, 32, 41
105,3,47865,392439,23, 40, 42
105,3,719965,402522,32, 32, 41
105,3,992015,407538,24, 39, 42
105,3,250233,437490,31, 33, 41
105,3,51672,317765,23, 41, 41
105,3,288538,317765,23, 41, 41
105,3,217991,377682,23, 40, 42
105,3,587378,447447,32, 33, 40
105,3,832523,447447,32, 33, 40
105,3,476155,402576,31, 32, 42
105,3,777908,427556,32, 33, 40
105,3,288532,297811,23, 41, 41
105,3,924268,332723,31, 32, 42
105,3,840444,412555,22, 41, 42
105,3,710586,342711,24, 40, 41
105,3,23360,272787,23, 41, 41
105,3,689496,332745,23, 40, 42
105,3,590248,407615,31, 33, 41
105,3,555244,277915,23, 41, 41
105,3,133108,307681,22, 41, 42
105,3,44075,407615,31, 33, 41
105,3,844054,447537,23, 30, 52
105,3,123264,372795,30, 33, 42
105,3,706003,447585,22, 41, 42
105,3,614008,337901,31, 33, 41
105,3,353730,427695,23, 40, 42
105,3,257728,467564,31, 34, 40
105,3,994680,467564,31, 34, 40
105,3,128372,332860,31, 33, 41
105,3,2975,332860,31, 33, 41
105,3,814014,422695,31, 32, 42
105,3,627748,477508,30, 33, 42
105,3,327170,258095,23, 40, 42
105,3,275173,332903,22, 41, 42
105,3,60737,362905,23, 41, 41
105,3,713036,437768,31, 33, 41
105,3,611449,442734,31, 33, 41
105,3,957616,457743,22, 41, 42
105,3,125784,347963,32, 32, 41
105,3,999089,338017,31, 32, 42
105,3,843190,382985,32, 32, 41
105,3,388044,467725,23, 31, 51
105,3,505088,417825,30, 33, 42
105,3,84053,422885,32, 33, 40
105,3,217991,442856,30, 33, 42
105,3,623842,437932,22, 41, 42
105,3,988647,338136,31, 32, 42
105,3,556511,338136,31, 32, 42
105,3,315385,338136,31, 32, 42
105,3,693265,338136,31, 32, 42
105,3,836980,477681,24, 40, 41
105,3,7907,392921,31, 33, 41
105,3,880786,278300,23, 41, 41
105,3,512428,328162,30, 32, 43
105,3,971932,328162,30, 32, 43
105,3,992857,328162,31, 32, 42
105,3,938810,398018,23, 41, 41
105,3,334161,392949,22, 41, 42
105,3,453230,463001,23, 41, 41
105,3,233549,343148,32, 32, 41
105,3,697605,268369,24, 40, 41
105,3,240220,447934,22, 41, 42
105,3,528544,477807,30, 34, 41
105,3,783719,258429,23, 41, 41
105,3,659064,333243,31, 32, 42
105,3,800569,413046,32, 32, 41
105,3,233549,378228,32, 32, 41
105,3,20110,253559,24, 40, 41
105,3,986859,283401,23, 41, 41
105,3,84053,408105,32, 33, 40
105,3,165146,403145,31, 32, 42
105,3,617738,358133,31, 32, 42
105,3,505568,368193,23, 41, 41
105,3,428426,253644,23, 41, 41
105,3,567672,303395,31, 32, 42
105,3,364377,313412,31, 33, 41
105,3,735657,308291,31, 32, 42
105,3,600755,443172,22, 41, 42
105,3,791173,293470,31, 31, 43
105,3,22872,258606,32, 33, 40
105,3,326062,313460,23, 41, 41
105,3,58844,313460,23, 41, 41
105,3,599560,383444,22, 41, 42
105,3,726323,428269,22, 41, 42
105,3,535802,477980,31, 33, 41
105,3,172096,268620,23, 41, 41
105,3,821993,268644,23, 40, 42
105,3,832984,243833,30, 33, 42
105,3,952383,348529,31, 33, 41
105,3,274405,463401,32, 33, 40
105,3,962806,308490,30, 33, 42
105,3,697472,438411,32, 32, 41
105,3,498266,363606,23, 41, 41
105,3,745665,363606,23, 41, 41
105,3,765522,363625,30, 33, 42
105,3,726323,418440,22, 41, 42
105,3,735657,293737,31, 32, 42
105,3,466407,373641,24, 30, 51
105,3,762440,438484,23, 41, 41
105,3,701422,393505,31, 32, 42
105,3,409005,393505,31, 32, 42
105,3,876191,403582,22, 41, 42
105,3,1164,298822,32, 32, 41
105,3,723336,303768,23, 41, 41
105,3,166218,398637,22, 41, 42
105,3,735657,423601,31, 32, 42
105,3,275275,478329,24, 40, 41
105,3,670677,278945,32, 32, 41
105,3,814014,323809,32, 32, 41
105,3,697472,408655,32, 32, 41
105,3,549112,388628,22, 32, 51
105,3,601313,468546,23, 40, 42
