N(bp),seed1,seed2,nProtein,pca1,pca2,pca3,positions,,,
105,947711,41351,2,47.23691125,24.98132175,6.835805823,23,75,,
105,687844,71275,2,48.93649031,21.84444161,3.466971679,2,54,,
105,656688,100977,2,47.75625579,23.70051959,4.013308496,29,81,,
105,338619,206173,2,51.36103269,25.13159282,2.388722605,27,79,,
105,859208,166058,2,50.56154008,28.14337303,3.081005581,7,59,,
105,446850,55928,2,48.59526609,26.15945122,4.411379619,11,64,,
105,925871,186508,2,45.65205182,27.21696928,9.044666926,38,90,,
105,454323,91426,2,51.4081633,22.27091203,6.998016038,13,66,,
105,190996,30993,2,48.30157599,29.77395124,2.966620244,29,81,,
105,771701,211052,2,44.63266275,30.94791849,2.741050928,33,85,,
105,614165,80730,2,46.92242331,27.0086165,3.424346725,5,57,,
105,591029,191485,2,48.28396876,28.9628955,5.700141259,18,71,,
105,340470,181108,2,47.34007343,24.48068697,3.986783459,23,76,,
105,36991,51467,2,45.24729424,29.08908748,6.145154612,15,66,,
105,175413,85914,2,46.66481958,25.16666734,7.988744256,36,89,,
105,903454,10535,2,43.52771871,29.23527616,6.422050616,40,83,,
105,669539,230580,2,44.58241238,30.24452422,4.80906478,0,42,,
105,268294,16282,2,46.52652932,24.96214488,9.772978257,6,59,,
105,834871,136407,3,44.05477803,33.0958851,6.107463313,13,45,77,
105,216238,236470,4,37.30562772,28.54074279,17.26820043,15,38,68,91
105,255443,171293,2,45.97753384,28.46521872,5.809452064,42,84,,
105,541416,36196,2,46.61658824,30.62673536,3.311419019,22,86,,
105,601224,220828,2,46.19691266,28.1244509,3.300433078,10,62,,
105,46548,5970,2,48.22547972,24.74688573,4.020022114,7,60,,
105,550241,65864,2,49.87742278,23.44921429,3.469059797,2,55,,
105,731095,126489,2,44.58119006,29.17081363,7.254497388,22,64,,
105,336163,146112,2,49.23192907,26.28541811,6.275837067,7,60,,
105,99994,76255,2,48.63922554,24.37612709,4.498091085,20,73,,
105,30993,151519,2,48.32531996,26.44375821,3.844768433,29,82,,
105,62919,1476,2,50.35536504,27.55111708,3.673864795,20,72,,
105,777149,45797,2,47.9292714,27.13285579,5.380608122,5,58,,
105,969087,60803,2,44.08173574,25.82671516,3.963347801,13,66,,
105,629943,196240,2,49.66967618,24.19344809,3.135621247,6,58,,
105,489469,106392,2,49.30113363,23.38307314,3.289451458,0,63,,
105,32476,26366,2,46.41788639,23.6070429,9.993554546,11,64,,
105,372413,115725,3,40.76799509,32.0050255,11.61374287,3,44,85,
105,349004,226256,2,48.96925198,29.65819842,3.911589445,25,77,,
105,563192,200546,2,45.36242468,26.02671316,5.133410826,10,63,,
105,263255,176924,2,47.87313933,25.14777506,3.940575741,23,76,,
105,425150,121532,2,47.38725859,25.18352907,4.130533696,0,52,,
105,696835,216471,2,44.60744546,29.09673045,6.98642354,20,73,,
105,568843,155879,2,44.37777537,28.7056453,6.535188083,34,77,,
105,947121,96021,2,44.9701473,31.7883306,3.323987142,21,84,,
105,573697,111271,2,49.69107854,22.65157549,5.852542174,17,69,,
105,879354,141007,2,49.6935681,31.34713649,2.421238048,25,88,,
105,217795,131608,2,44.97717441,23.3154853,7.911557951,17,69,,
105,535405,41351,2,48.36548029,24.30316138,6.047727999,23,75,,
105,779332,100977,2,47.96378191,24.54319987,4.722200777,29,81,,
105,412068,71275,2,48.27709216,26.06803827,4.848234004,2,54,,
105,386186,161304,2,46.97118382,23.15790997,8.640984542,9,62,,
105,692276,206173,2,50.74796732,24.0608545,4.719507887,27,79,,
105,524144,166061,2,50.07045804,23.85955561,3.514915185,26,78,,
105,138937,21645,2,48.69849886,21.73598435,6.200167539,28,80,,
105,88500,55928,2,44.86777398,26.14174163,4.791123375,11,64,,
105,840361,30993,2,46.85310334,28.9416621,2.280888863,28,81,,
105,458420,211052,2,44.53905377,30.22070472,5.200351246,32,85,,
105,424673,80742,2,50.58681664,23.36441889,2.579023716,32,84,,
105,44783,91469,2,48.05984847,22.65044677,6.471969719,11,63,,
105,895047,191521,2,44.97868074,27.54496537,6.559607506,26,79,,
105,135435,181108,2,47.12749201,23.88223997,5.514178746,24,76,,
105,881551,51467,2,48.35702399,28.21486585,3.553461471,14,66,,
105,400936,186596,2,48.55886532,23.83355946,3.388473718,0,52,,
105,852965,85914,2,48.05502138,23.67132703,7.01159272,36,89,,
105,38222,10539,2,46.757663,25.48076311,4.42653853,15,57,,
105,15857,230628,2,45.37119008,30.11473337,3.717898227,21,73,,
105,644135,16344,3,45.91251397,27.18369755,4.3667723,2,44,66,
105,135943,171320,2,47.02540705,30.79390057,3.083970856,3,56,,
105,964069,36265,2,44.56154406,27.73170079,3.177585258,39,81,,
105,858491,220828,2,45.63223948,29.12599017,4.897138867,10,62,,
105,720460,5970,2,47.7053599,25.61992047,2.785136682,7,60,,
105,246642,65878,2,42.83284785,29.38291026,7.034048912,14,67,,
105,398714,126507,2,48.0443946,25.99243207,6.708076048,15,68,,
105,571010,146112,2,49.49310523,25.76934016,5.452443433,7,60,,
105,123464,76255,2,46.22969825,23.9506446,4.167710455,20,73,,
105,875412,151519,2,47.37381476,24.31574253,3.268364837,29,82,,
105,43894,45797,2,47.01654562,26.86922522,2.57635033,4,58,,
105,508913,1532,2,48.70707449,26.8709731,4.364298015,40,91,,
105,280469,60803,2,49.17075984,26.29242262,3.213563436,14,66,,
105,561400,136528,2,50.67289039,25.56138152,3.742842893,14,67,,
105,119829,196240,2,48.19630627,22.40608553,3.107261272,6,58,,
105,903019,26366,2,46.41322183,24.09105098,6.755289953,11,64,,
105,336122,226256,2,48.43938047,28.04762081,3.404756698,25,77,,
105,644584,106480,2,47.73968127,23.85080771,7.816990827,10,63,,
105,232766,176924,2,48.48602412,26.07397848,3.464148602,23,76,,
105,293462,236470,3,43.19246814,26.03237363,13.41618211,27,68,91,
105,926502,121564,2,49.41425356,24.81339119,3.047439412,24,77,,
105,145700,200634,2,46.13375397,26.24508705,3.450266904,0,52,,
105,49652,216476,2,44.87890836,24.85607911,5.566783978,23,75,,
105,595377,155879,2,46.80409078,27.05908065,6.452129126,34,77,,
105,138562,96021,2,48.74946957,27.63539689,3.340192336,22,84,,
105,915612,111311,2,46.77082921,26.27421071,7.46746983,25,78,,
105,53845,141007,2,46.19313265,32.34329491,3.65252407,25,88,,
105,316554,115733,2,49.32859635,25.92101407,2.174260965,38,91,,
105,77962,131643,3,44.63992472,25.81214182,10.17638378,12,53,76,
105,299794,41351,2,47.02787785,24.14529101,7.463212345,23,75,,
105,481345,100977,2,48.8591931,28.74389774,3.604898073,28,81,,
105,413135,71311,2,46.05102445,31.26233547,4.463936756,32,75,,
105,604046,161305,2,45.55567033,27.75537616,2.145784711,35,77,,
105,241931,206173,2,51.11224833,25.93614692,3.14269122,27,79,,
105,599465,55929,2,47.28214745,22.12023551,2.541589898,4,57,,
105,489455,30993,2,46.35102892,29.22555507,3.208520134,29,81,,
105,113088,211052,2,44.22217258,28.35144263,5.42598105,32,85,,
105,515306,21659,3,42.99102117,32.375167,4.79176865,8,40,72,
105,790426,166127,2,47.07235347,27.01223746,3.909689719,6,58,,
105,761850,80746,2,47.49262903,24.96208218,6.913603505,33,85,,
105,505707,91472,2,48.34709847,25.11925511,3.638119776,1,54,,
105,84627,191521,2,50.33662858,24.24342906,5.318193043,26,79,,
105,664683,181108,2,48.93780905,22.36686817,5.015578449,23,76,,
105,575778,10544,3,42.63098372,31.87455769,7.108194067,6,38,70,
105,189397,230636,2,46.1578601,27.18590332,3.426491339,16,69,,
105,426058,85944,2,46.12846888,29.10330813,3.014098959,2,65,,
105,413440,186636,2,46.64218284,29.90625199,2.376625858,10,73,,
105,634596,51509,3,40.64104699,28.9898424,10.26993729,22,45,85,
105,571055,171321,2,45.74055516,26.05972073,5.808215764,27,80,,
105,935987,220828,2,48.79530835,26.55606824,3.153989174,10,62,,
105,515720,36421,2,47.01202356,27.79032613,4.945224027,16,68,,
105,106536,5970,2,47.62144903,23.11957402,2.790338778,7,60,,
105,484631,65878,2,50.38851248,28.5660259,4.606550317,15,67,,
105,130720,126559,2,49.04362399,26.78100149,6.126766488,22,85,,
105,640977,146112,2,47.94035287,26.36602678,5.667414019,7,60,,
105,53789,151519,2,48.87801046,28.03489496,4.476227359,19,82,,
105,146112,76276,2,48.42957436,24.90407921,6.454507949,8,60,,
105,2719,16369,2,45.23149598,27.16926754,6.717609961,35,77,,
105,46891,1532,2,48.23985706,28.47382626,3.17117006,40,91,,
105,804535,60810,2,49.07793772,29.98244729,3.807126703,38,90,,
105,968110,196243,2,45.22519015,27.87438992,7.570117006,47,89,,
105,15494,45873,2,48.4001312,23.91269481,2.391006122,16,68,,
105,730862,136543,2,50.34026176,27.54738239,4.237867274,10,63,,
105,192371,26366,2,48.00807575,24.61334516,3.873561166,12,64,,
105,750852,226256,2,46.84554079,31.02765688,5.619993934,25,77,,
105,680578,106480,2,49.92765218,24.91495363,6.783072315,10,63,,
105,920813,176924,2,45.22175659,25.93646867,2.990124205,23,76,,
105,84896,121564,2,50.72695781,23.82339318,4.322246081,24,77,,
105,554582,216476,2,48.15553689,27.10498021,4.446021409,22,75,,
105,507555,200658,2,48.60853761,25.77652623,2.722239421,15,68,,
105,306213,155879,2,48.22873381,23.03601339,9.87995262,24,77,,
105,14187,96021,2,45.99608175,30.00755558,4.223025555,22,84,,
105,120034,141007,2,46.9683829,30.64699831,3.040619207,25,88,,
105,979870,111311,2,49.04987119,23.99084346,5.255155755,25,78,,
105,607248,115735,2,50.30386965,23.43346156,3.303445914,4,56,,
105,45659,41351,2,47.06238702,24.39276509,10.11882852,22,75,,
105,964145,100977,2,47.88781887,28.67687048,4.238527489,29,81,,
105,96021,71311,2,46.70091529,30.22908965,2.888804378,32,75,,
105,805181,206173,2,49.16843682,28.81620371,2.930460533,27,79,,
105,698689,236488,2,46.72399382,25.56358861,4.25974278,19,72,,
105,115815,161444,2,48.1994142,23.67295231,3.751838401,29,81,,
105,981676,56004,2,43.67313413,27.18422234,6.39158352,34,86,,
105,781229,211052,2,44.81875094,27.68132516,4.824139578,33,85,,
105,561818,166127,2,45.6520527,27.98645706,6.507388452,5,58,,
105,118789,80746,2,45.15317968,24.63067307,5.51537729,33,85,,
105,660168,31028,2,45.67139583,27.88736488,2.727104792,48,91,,
105,963508,91472,2,48.46240139,25.5116483,3.902509382,1,54,,
105,594845,191521,2,47.29897727,23.73016481,5.149860209,26,79,,
105,558149,131643,3,41.68802803,26.06513317,9.288983543,12,53,76,
105,445571,181114,2,48.81043897,25.55823763,4.588868065,18,70,,
105,677781,85948,2,45.01953829,28.99964464,4.706355027,19,72,,
105,306063,171321,2,47.18459499,26.46065526,3.246349767,27,80,,
105,189397,230670,2,49.40773351,26.09754741,5.003773393,16,69,,
105,884688,186694,2,44.39036312,27.15267592,8.349086362,12,64,,
105,942680,5970,2,50.35270208,23.64427978,2.792215517,7,60,,
105,651362,126559,2,44.19468641,26.83079769,7.293740671,32,85,,
105,78741,146112,2,50.4757468,25.52808902,3.477219887,7,60,,
105,551627,220880,2,40.22438951,33.32847044,6.344331005,47,78,,
105,22032,21675,2,49.22362656,23.84101263,4.528028615,38,90,,
105,679374,65906,2,51.28363487,24.22629552,3.177304249,19,72,,
105,997792,36507,2,48.89353436,23.40350556,4.235318873,34,87,,
105,679902,151519,2,49.04544532,24.73985568,5.439418492,29,82,,
105,470899,76276,2,49.30661085,25.93264135,6.085828104,8,60,,
105,925691,10560,2,44.05431259,29.33074355,5.238129271,20,63,,
105,215535,16369,2,46.1227458,30.64763989,7.486238643,7,48,,
105,771950,51530,2,47.29706544,25.48971328,3.356966982,34,77,,
105,788358,1555,2,47.89616087,21.74444088,3.304553382,28,80,,
105,39022,60856,2,50.07356736,25.54254513,5.018300319,26,89,,
105,320642,196243,2,44.55554019,28.23608499,7.710608053,47,89,,
105,849793,136543,2,46.23211935,27.39353445,5.958429736,10,63,,
105,527347,226256,2,47.21550742,28.44502143,3.094923458,25,77,,
105,260422,46016,2,46.10321111,27.95970769,4.040136902,35,89,,
105,78010,26411,2,49.02991321,25.048245,3.479953727,37,90,,
105,633243,106480,2,48.9461838,23.83803313,6.82553323,10,63,,
105,669325,176924,2,49.1230936,25.49076955,3.498799426,23,76,,
105,853617,121564,2,49.07043824,24.24941744,3.471449043,24,77,,
105,339397,216476,2,46.8929085,25.07336798,4.103915736,23,75,,
105,405246,200658,2,49.294254,26.56450392,2.738011491,6,68,,
105,296202,96021,2,47.41307937,31.13684209,4.300678812,32,84,,
105,755421,155976,2,51.71197117,22.56971556,4.299876756,17,70,,
105,218208,141007,2,48.56446393,30.16277147,2.753671838,25,88,,
105,912950,115735,2,47.35238083,23.08306254,3.941764736,4,56,,
105,750729,41351,2,46.58230233,24.93435317,11.24232326,23,75,,
105,994627,100977,2,46.40451879,29.72470374,6.099520972,29,81,,
105,405303,5970,2,51.01157868,22.85506995,3.983460276,7,60,,
105,776581,111380,2,45.04075786,22.54207819,8.530817357,5,57,,
105,215198,206173,2,50.11337238,27.42962446,2.702172608,27,79,,
105,887856,161457,2,49.55898319,26.65883367,3.192763297,18,70,,
105,977354,236558,2,49.34436228,24.81031328,3.069844232,15,67,,
105,977807,211052,2,46.8305818,26.80946478,3.759811472,32,85,,
105,10048,166129,2,46.15360762,28.99922454,3.227462847,34,86,,
105,535635,56116,2,46.66559634,24.18281635,3.5710717,14,55,,
105,990174,80814,2,49.4089957,26.16230533,4.68516698,15,68,,
105,516973,31189,2,44.3453056,27.85249733,5.408200809,35,77,,
105,104615,191521,2,45.86310831,26.97457826,10.29332245,26,79,,
105,371512,91472,2,50.56770736,24.44614254,5.033600816,2,54,,
105,644334,181114,2,45.95185629,25.41994801,3.069885601,18,70,,
105,354640,85948,2,49.44097467,28.34811592,3.911795509,9,72,,
105,707231,71338,2,48.03276573,21.96185133,5.299599153,0,53,,
105,920524,230670,2,47.86635576,24.96201103,4.717905749,17,69,,
105,857642,171331,2,48.84756069,28.91183049,3.771246053,12,75,,
105,925244,21675,2,49.05786866,25.50380839,4.121387707,38,90,,
105,256523,126590,2,47.00263729,25.81907007,3.864878526,12,65,,
105,706047,146129,2,48.32233845,27.87526143,4.44804337,6,58,,
105,958794,220900,2,48.27077911,26.91389788,2.565526456,13,65,,
105,79814,151519,2,49.09181695,27.60028817,4.937745394,29,82,,
105,822952,186760,2,44.48901047,35.1286821,3.283530907,41,83,,
105,647193,65964,2,44.55436228,29.15444617,4.737268842,15,68,,
105,271514,131685,2,49.62604596,24.86524668,4.180270178,27,79,,
105,543520,36591,2,51.01655466,24.42590773,4.907408432,7,59,,
105,478803,76276,2,50.75247738,24.32100457,5.245158447,8,60,,
105,592393,16375,2,48.88914818,24.75033104,6.96559924,21,73,,
105,805413,10602,2,47.00954556,29.88051517,3.939685102,2,55,,
105,941197,51530,2,44.7887496,27.75530764,4.265641199,34,77,,
105,45524,1555,2,47.32162758,25.91378438,2.763448428,28,80,,
105,945393,60871,2,45.53245536,21.41688862,2.963798038,28,80,,
105,3396,206173,2,48.54656652,25.25536188,5.467388828,28,79,,
105,23265,136562,2,49.3327284,25.79724322,3.828754547,31,84,,
105,913008,196296,2,46.60155831,30.92581656,7.550248623,35,88,,
105,339347,226256,2,45.0831224,28.95154013,5.281920722,25,77,,
105,809145,46016,2,45.29329009,24.04689647,6.446706527,36,89,,
105,603451,26411,2,47.1706917,23.30202259,2.608913436,37,90,,
105,444783,106480,2,50.66011162,23.99367054,4.003610034,10,63,,
105,292801,176924,2,48.6169809,23.56547075,4.800347783,23,76,,
105,823352,121564,2,48.69835655,22.98640025,5.880494486,24,77,,
105,961518,216476,2,50.55025025,24.16798051,3.470243708,23,75,,
105,909394,200658,2,49.38832382,25.22649919,4.952355607,5,68,,
105,781143,96021,2,45.92360965,28.85134056,4.591047872,22,84,,
105,808813,155976,2,49.38965754,24.76392964,4.606101196,17,70,,
105,624628,115735,2,49.65381632,24.36589778,4.894031201,4,56,,
105,587204,41351,2,49.33320616,25.52206683,4.343219436,22,75,,
105,456139,100979,2,50.20160676,26.69064825,4.988066989,28,82,,
105,484627,141024,2,48.54242959,23.27979557,7.194463354,38,90,,
105,191018,111420,2,45.46114298,24.33152455,6.607402817,32,85,,
105,744923,161457,2,48.36680577,26.43281473,3.873841501,18,70,,
105,402337,236584,2,47.65008933,21.74461172,3.298953302,17,69,,
105,204966,211134,2,47.51417146,29.9634071,2.809417614,36,88,,
105,783879,166129,2,46.66366923,28.85583618,5.301868742,33,86,,
105,367240,56121,2,47.29903706,30.13080827,3.516485095,2,44,,
105,219053,80864,2,43.92906581,27.12031161,5.318266103,22,64,,
105,846050,191525,2,46.61084741,27.2926848,3.433239351,7,60,,
105,880847,91493,2,46.15869534,24.45325833,4.30045646,29,82,,
105,540513,181114,2,45.64638532,25.82944934,3.747865567,19,70,,
105,870432,85948,2,45.79152101,29.3359342,4.958134794,9,72,,
105,161916,71338,2,47.91440875,24.23885096,3.254064237,0,53,,
105,592502,230670,2,46.75485262,25.37425565,4.231841226,17,69,,
105,475105,5970,2,47.22314412,24.23508048,2.993623014,8,60,,
105,496907,31362,2,45.68368805,22.94913782,7.455256114,29,81,,
105,251485,171331,2,45.87279354,27.51877969,4.739975361,13,75,,
105,949355,21675,2,48.37900531,22.43684856,5.342798204,38,90,,
105,849758,126602,2,46.54108286,25.76657842,6.983821094,0,42,,
105,657496,151519,2,47.60385557,28.09832452,6.767695265,29,82,,
105,177542,220942,2,46.0646601,26.62098547,2.529165272,35,88,,
105,133068,186797,2,47.86395112,30.2259783,2.465504219,8,61,,
105,845033,146200,2,45.34282765,28.37248252,7.752661948,10,62,,
105,845302,76276,2,49.44978209,23.4840094,7.802240193,8,60,,
105,751156,131699,2,47.56447344,24.56203551,7.302486776,20,73,,
105,708276,36591,2,47.83885338,22.02003304,5.013908762,7,59,,
105,680128,16375,2,49.63820934,27.78973888,5.394668307,21,73,,
105,856121,66062,2,43.75994996,31.83931534,4.102932921,39,82,,
105,644186,10634,2,45.48198127,31.09211029,5.336409899,43,85,,
105,665356,1555,2,46.96543176,27.52146243,5.457061111,30,80,,
105,590549,60871,2,48.5987124,21.60543694,3.603522138,27,80,,
105,328477,51530,2,46.30524631,25.77692514,4.982005619,24,77,,
105,70876,91493,2,49.70207517,25.62356317,6.857030236,30,82,,
105,544414,136585,2,51.19980603,28.24866473,2.558169593,23,76,,
105,563051,26415,2,45.15051076,27.71771939,2.811998753,21,63,,
105,895734,46016,2,46.03503995,24.27594008,5.305259268,36,89,,
105,960611,226256,2,47.94585902,27.41368715,2.990465832,25,77,,
105,17637,196328,2,48.53104801,27.04209293,2.815857514,25,78,,
105,143658,121564,2,49.48899952,23.23634127,4.696909309,24,77,,
105,217670,216476,2,47.53065323,23.69346665,2.907198943,23,75,,
105,140643,200658,2,46.68567888,26.87146932,3.393987278,15,68,,
105,908775,106480,2,46.91466694,24.03357579,7.613044677,10,63,,
105,269819,155976,2,50.77187409,25.09456027,6.057320285,17,70,,
105,844381,41351,2,44.75443353,23.89486207,5.041437618,23,75,,
105,250985,100979,2,47.11349023,28.50831605,3.730577362,29,82,,
105,454023,115743,2,44.40645648,23.66781387,5.241780972,20,62,,
105,632594,206203,2,46.21339162,24.9405539,5.404442628,34,86,,
105,321974,111420,2,46.9063395,25.97045224,6.653571672,32,85,,
105,162376,141075,2,49.77810463,22.83677135,5.802963499,27,81,,
105,542437,236584,2,50.60394461,22.69739657,3.858184129,17,69,,
105,528029,211134,2,49.70207699,26.3332058,3.510535362,36,88,,
105,425597,166129,2,47.38999446,27.42680332,3.354239392,34,86,,
105,470878,56148,2,49.72448541,24.89856608,3.321124172,26,79,,
105,227990,80885,2,46.03254822,27.57738365,6.276457513,15,67,,
105,974082,161571,2,48.52261036,24.8988313,5.129798879,34,86,,
105,346871,96268,2,48.91922778,24.9134308,2.198020387,16,69,,
105,396626,191554,2,47.8890462,27.32180873,4.61645999,18,71,,
105,657389,71348,2,49.7430891,21.49973472,4.432678267,36,89,,
105,913203,230670,2,46.48241061,24.37067463,5.269270237,17,69,,
105,705644,31362,2,46.87285348,27.25185683,5.923883945,18,81,,
105,143063,86075,3,40.45646332,27.19988428,9.886440107,18,59,83,
105,595461,171331,2,50.45522074,27.5304527,3.751806463,12,75,,
105,359121,21675,2,48.33700208,26.96648068,6.388452467,38,90,,
105,977673,220942,2,45.55750322,26.40864153,3.556543387,35,88,,
105,969540,146200,2,40.8280568,32.69485454,6.541101795,20,62,,
105,597688,131699,2,46.02245264,25.80774007,8.131167229,10,73,,
105,751790,126636,2,48.17430113,22.46130262,6.025822994,3,56,,
105,219647,186822,2,48.61191599,25.66190838,6.170991858,24,76,,
105,7252,151568,2,50.67344902,26.79026009,4.425438042,31,83,,
105,901801,16375,2,46.96390572,25.60605709,6.155473389,21,73,,
105,305126,36612,2,50.675335,22.41711976,4.939983356,17,70,,
105,17283,76397,2,49.99377321,24.26607022,3.173259643,30,82,,
105,879204,66073,2,47.73563396,24.46821102,3.839038074,39,91,,
105,206236,10647,2,47.56658318,23.09018031,7.163241681,32,85,,
105,584525,176999,2,49.19179218,26.96236629,3.022555074,2,55,,
105,189694,60871,2,48.66581528,24.88604926,4.869094477,28,80,,
105,286150,1634,2,47.3939789,25.22026046,2.170408205,2,55,,
105,283326,51530,2,49.9775265,22.72899274,2.963880541,24,77,,
105,670034,26415,2,49.01905544,29.16219959,3.365562753,21,63,,
105,405123,46016,2,47.13537504,25.26853797,7.854312256,25,89,,
105,447379,136606,2,50.60919056,25.23393614,5.401261647,12,65,,
105,978734,226256,2,50.07830304,28.60972943,2.644216907,25,77,,
105,298076,196328,2,46.38940007,24.88364439,4.154621748,25,78,,
105,951807,121564,2,45.8239564,22.68203591,4.169773072,24,77,,
105,59790,200659,2,49.13579584,24.59773845,3.78405732,31,83,,
105,1967,106480,2,45.08147025,24.41713163,7.754173609,11,63,,
105,926511,216507,2,45.48716062,22.94282124,6.346074096,29,81,,
105,822963,155976,2,51.54688315,24.39025534,3.459495445,17,70,,
105,875637,41351,2,46.63545099,24.7521662,6.303884736,22,75,,
105,956464,100979,2,44.99582557,28.34274475,3.796668802,28,82,,
105,348064,115763,2,49.30448778,22.59107691,2.937331035,39,91,,
105,304324,111420,2,45.0133154,29.48183888,5.449754024,32,85,,
105,941796,206231,2,47.02353789,27.07000308,6.036672294,12,64,,
105,245462,5970,2,48.84625582,21.7385833,6.889850979,7,60,,
105,936178,141085,3,43.0083929,31.63225709,7.994852752,6,28,69,
105,172502,181114,2,46.66626491,25.80520238,2.540349556,18,70,,
105,471361,236593,2,46.07029797,26.74265054,6.503277598,9,62,,
105,349365,166129,2,47.79954822,27.69689619,3.409684004,34,86,,
105,261339,211169,2,46.88984772,23.3135998,8.663870416,39,91,,
105,588928,56148,2,45.83628334,23.5856425,8.326752357,27,79,,
105,37165,161604,2,47.66909976,23.71253817,5.083032103,27,79,,
105,413959,191559,2,44.75655858,26.15442781,4.656810927,22,75,,
105,27001,80911,2,51.22790126,24.27773245,3.158385261,15,78,,
105,913684,96406,2,45.79081934,30.62832488,4.157154184,3,46,,
105,286983,71349,2,43.98432236,27.66055168,10.41896513,11,64,,
105,549790,230670,2,47.15323536,25.21886312,3.174040646,17,69,,
105,699156,31362,2,45.32314068,26.23775065,5.484125128,29,81,,
105,827997,171331,2,47.40021401,27.53164654,5.284375163,22,75,,
105,105678,51543,2,47.65789949,26.79314389,4.616224744,1,43,,
105,2477,66073,2,47.0430226,26.43404299,4.641988423,39,91,,
105,788261,21881,2,45.62121166,22.58093285,3.905495115,25,77,,
105,76645,220966,2,48.96733743,24.96189902,3.724693934,32,84,,
105,162297,146206,2,47.33801644,29.12259495,4.467607329,12,65,,
105,467526,131734,2,46.82986969,30.7445359,4.546840697,2,54,,
105,952976,126636,2,47.05742089,24.15912096,4.210248487,3,56,,
105,458047,186922,2,50.60594396,24.80382719,5.749078962,4,56,,
105,914368,151568,2,49.46402022,25.6948647,6.840969565,31,83,,
105,542462,16429,2,48.48746589,25.8936169,4.399006929,18,71,,
105,304998,76397,2,49.96034845,27.72808265,3.291741671,29,82,,
105,743311,36612,2,47.53082825,25.88650508,4.386400243,16,70,,
105,407702,10647,2,46.70751628,22.88374558,8.312701493,32,85,,
105,119806,177043,2,45.55881573,27.4935505,5.930629689,0,62,,
105,139015,86075,3,44.41526704,29.44525608,9.354846154,19,59,83,
105,691410,1634,2,47.02096874,27.30071931,2.891023708,2,55,,
105,304627,60923,2,46.15185123,25.24667833,5.311694444,5,47,,
105,496881,26415,2,46.36990805,28.99372928,5.308188071,21,63,,
105,622214,91493,2,46.69875677,23.70946102,5.300033252,29,82,,
105,586932,136606,2,50.545455,23.42447592,4.905952829,12,65,,
105,88281,226256,2,44.97421214,28.36750435,5.307387709,24,77,,
105,770822,6023,2,48.00618574,23.93588344,11.18637933,26,78,,
105,784294,200659,2,47.51394367,27.83810566,2.464724482,31,83,,
105,369673,106480,2,51.27690064,24.28168665,3.150373596,10,63,,
105,499535,196402,2,47.3057783,26.95766404,4.779880869,34,87,,
105,586177,216507,2,45.8522263,23.05094615,8.478009969,28,81,,
105,920179,121646,2,46.46276587,26.24578416,4.992463604,34,76,,
105,763709,46149,2,46.85787927,30.60589872,4.657263291,9,62,,
105,218592,41351,2,49.57596312,23.00149278,4.462931414,23,75,,
105,555505,111420,2,45.17027273,23.76636713,6.60984284,32,85,,
105,867855,115802,2,48.77175171,26.01495183,2.792030681,32,84,,
105,884688,206231,2,49.86548035,26.6330706,3.423721365,12,64,,
105,311816,181114,2,51.25279287,26.52898384,3.660192016,18,70,,
105,733229,236593,2,48.21405444,26.44877256,7.776460987,9,62,,
105,767112,166129,2,47.37222014,27.98431155,4.54147398,33,86,,
105,877066,156203,2,48.31329098,26.99978291,6.78136541,11,63,,
105,321584,211187,3,45.57152953,29.45639204,6.875226504,5,46,68,
105,88573,161604,2,47.72865007,25.6477235,4.964087076,27,79,,
105,639967,56186,2,44.36419738,29.36071586,4.265239382,40,82,,
105,858003,191569,2,49.17357947,23.0126764,3.369180281,34,87,,
105,116077,80911,2,49.95380655,21.96390458,8.135295206,25,78,,
105,651990,96424,2,46.73386745,27.38875881,3.485575744,45,88,,
105,810570,71349,2,43.68465835,29.76342823,5.393439446,21,64,,
105,992883,141091,2,46.2029093,28.08867071,5.436946741,34,86,,
105,920673,31362,2,44.42126474,25.08167882,5.564338814,29,81,,
105,617926,230677,2,49.23661618,26.90845419,2.48657391,30,83,,
105,748414,171331,2,50.21167794,27.74379202,3.662695569,22,75,,
105,974959,51550,2,48.71765088,27.33747111,4.138374664,16,69,,
105,39461,16442,2,47.52094943,27.04798273,5.020412457,7,60,,
105,110529,146206,2,47.95030539,29.2641905,4.728245772,13,65,,
105,985289,131736,2,50.75151651,25.00325711,3.866057375,25,77,,
105,523720,220977,2,50.25256871,24.93079074,3.747467947,31,83,,
105,888114,126637,3,41.03906019,28.48659277,9.543661587,20,43,84,
105,534030,186922,2,44.89349774,26.01641432,6.333272946,4,56,,
105,654120,151568,2,47.57074614,25.71502936,4.263682747,30,83,,
105,373408,21974,2,49.79437505,25.75183464,3.673036055,27,80,,
105,301227,10647,2,46.66332782,23.2852168,7.786051657,32,85,,
105,494386,66095,2,45.8630704,25.20724358,3.963611133,31,83,,
105,433036,76436,2,51.04028832,22.68252271,4.170225881,30,83,,
105,270847,36663,2,48.16802086,27.5424209,3.125894989,31,83,,
105,871178,1637,3,42.77649677,24.45573752,9.402884063,10,52,75,
105,805413,177098,2,47.08426024,29.03329695,4.227149233,2,55,,
105,289340,60936,2,47.69547428,29.19994389,5.237053318,30,83,,
105,221268,91493,2,46.72366412,25.63205309,4.65441847,29,82,,
105,325036,136606,2,49.31954823,24.20050055,6.06904975,12,65,,
